id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
22895434,2019/04/17 1:49 PM HST,2019-04-17,2019-04-17 23:49:00 UTC,Hawaii,,81702,langlands,2019-04-22 18:21:19 UTC,2019-04-24 03:43:42 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/22895434,https://static.inaturalist.org/photos/35488513/medium.jpeg?1555956876,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0296222222,-119.7009111111,5,,open,false,,,Great Basin Fence Lizard,Sceloporus occidentalis longipes,Great Basin Fence Lizard,Reptilia,36207
22904002,Sat Apr 20 2019 12:50:06 GMT-0700 (PDT),2019-04-20,2019-04-20 19:50:06 UTC,Pacific Time (US & Canada),false,887173,mdpurdy,2019-04-22 20:32:05 UTC,2019-04-22 20:35:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/22904002,https://static.inaturalist.org/photos/35501726/medium.jpg?1555965127,,"",,false,1,0,false,3,"Channel Islands National Park, , CA, US",34.0193583333,-119.6797716667,5,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
22980969,2019/04/18 3:50 PM HST,2019-04-18,2019-04-19 01:50:00 UTC,Hawaii,,81702,langlands,2019-04-24 03:41:53 UTC,2019-04-26 03:04:10 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/22980969,https://static.inaturalist.org/photos/35624520/medium.jpeg?1556076803,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",33.9819736111,-119.9939755556,,,,false,,,Woolly Sculpin,Clinocottus analis,Woolly Sculpin,Actinopterygii,117533
22982614,Tue Apr 23 2019 14:33:18 GMT-0700 (PDT),2019-04-23,2019-04-23 21:33:18 UTC,Pacific Time (US & Canada),false,1444561,dannoci,2019-04-24 04:26:17 UTC,2019-04-24 04:55:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22982614,https://static.inaturalist.org/photos/35627612/medium.jpg?1556080008,,"",,false,1,0,false,3,"Channel Islands National Park, , CA, US",34.0487009663,-119.558333865,69,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
22982839,Tue Apr 23 2019 14:31:10 GMT-0700 (PDT),2019-04-23,2019-04-23 21:31:10 UTC,Pacific Time (US & Canada),,1444561,dannoci,2019-04-24 04:34:58 UTC,2020-02-16 02:58:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22982839,https://static.inaturalist.org/photos/35628131/medium.jpg?1556080522,,"",,false,2,0,false,3,"Santa Barbara County, US-CA, US",34.1429091623,-119.5039144386,147,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
22996211,Thu Apr 18 2019 13:02:35 GMT-0700 (PDT),2019-04-18,2019-04-18 20:02:35 UTC,Pacific Time (US & Canada),false,1539755,rhenning,2019-04-24 14:17:06 UTC,2019-05-09 14:30:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22996211,https://static.inaturalist.org/photos/35650370/medium.jpg?1556115460,,"",,false,2,0,false,3,"Channel Islands National Park, , CA, US",34.0192445,-119.6848966667,10,,open,false,,,Southern Alligator Lizard,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,32055
23049869,Sun Apr 21 2019 12:00:58 GMT-0700 (PDT),2019-04-21,2019-04-21 19:00:58 UTC,Pacific Time (US & Canada),false,380856,dennisonthetrail,2019-04-25 14:17:00 UTC,2019-04-25 22:59:07 UTC,research,,https://www.inaturalist.org/observations/23049869,https://static.inaturalist.org/photos/35734836/medium.jpg?1556201839,,"",,false,1,0,false,3,"Channel Islands National Park, , CA, US",34.0148260068,-120.0984170843,336,,,false,,,Baja California Tree Frog,Pseudacris hypochondriaca,Baja California Tree Frog,Amphibia,120719
23585998,Fri Feb 08 2019 20:23:49 GMT-0800 (PST),2019-02-08,2019-02-08 20:23:49 UTC,UTC,,907900,cesarorozco,2019-04-28 07:37:19 UTC,2020-02-16 02:59:00 UTC,research,,https://www.inaturalist.org/observations/23585998,https://static.inaturalist.org/photos/36520136/medium.jpg?1556437074,,"",,false,1,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.1875934325,-119.472536882,46,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
23622106,Fri Apr 26 2019 17:05:29 GMT-0700 (PDT),2019-04-26,2019-04-27 00:05:29 UTC,Pacific Time (US & Canada),false,128357,samanthaddgreen,2019-04-28 13:36:21 UTC,2020-02-16 02:49:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23622106,https://static.inaturalist.org/photos/36570322/medium.jpg?1556458615,,"",,false,1,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.0532990413,-119.792876751,5,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
23729447,2019/04/26 1:59 PM PDT,2019-04-26,2019-04-26 20:59:00 UTC,Pacific Time (US & Canada),false,764494,tomleeturner,2019-04-28 20:37:19 UTC,2020-01-21 01:43:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23729447,https://static.inaturalist.org/photos/36720691/medium.jpg?1556483747,,"",Seemed unwell. Was breathing but not doing anuthing else.  Didn't open its eyes as we glided past.,false,4,0,false,,"Channel Islands National Park, Channel Islands, Santa Barbara, California, United States",34.0393111111,-119.5187527778,,,open,false,,,Northern Elephant Seal,Mirounga angustirostris,Northern Elephant Seal,Mammalia,41728
23840394,Sun Apr 28 2019 13:51:43 GMT-0700 (PDT),2019-04-28,2019-04-28 20:51:43 UTC,Pacific Time (US & Canada),false,1466454,hikerjen,2019-04-29 03:59:21 UTC,2019-05-02 23:15:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23840394,https://static.inaturalist.org/photos/36890319/medium.jpg?1556510376,,"",,false,1,0,false,3,"Channel Islands National Park, , CA, US",34.0268825926,-119.694875898,5,,open,false,,,Western Fence Lizard,Sceloporus occidentalis,Western Fence Lizard,Reptilia,36204
24175297,Sat Apr 27 2019 12:27:13 GMT-0700 (PDT),2019-04-27,2019-04-27 19:27:13 UTC,Pacific Time (US & Canada),false,128357,samanthaddgreen,2019-04-30 12:48:36 UTC,2019-10-23 17:10:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24175297,https://static.inaturalist.org/photos/37385456/medium.jpg?1556628534,,"",,false,3,0,false,3,"Channel Islands National Park, , CA, US",34.0104361167,-119.8130633333,5,,,false,,,Gopher Snake,Pituophis catenifer,Gopher Snake,Reptilia,29044
24175854,Sun Apr 28 2019 13:57:06 GMT-0700 (PDT),2019-04-28,2019-04-28 20:57:06 UTC,Pacific Time (US & Canada),false,128357,samanthaddgreen,2019-04-30 12:57:13 UTC,2019-09-23 22:15:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24175854,https://static.inaturalist.org/photos/37386488/medium.jpg?1556629040,,"",,false,3,0,false,3,"Channel Islands National Park, , CA, US",34.0176416667,-119.68342,1509,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24204144,2019/04/23 2:40 PM PDT,2019-04-23,2019-04-23 21:40:00 UTC,Pacific Time (US & Canada),,130032,phill,2019-04-30 18:14:13 UTC,2019-04-30 18:18:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24204144,https://static.inaturalist.org/photos/37427692/medium.jpeg?1556647830,,"","There are easily a hundred pelicans on the beach in the seal rookery today.  
In the first picture, the pelicans are perching on a concrete mound that covers a pipeline that is now concealed by sand.  It, and two other pipelines were completely uncovered two months ago as can be seen in my February pictures.  The natural movement of sand is quite dramatic from season to season.",false,1,0,false,,"Santa Barbara County, US-CA, US",34.2812475598,-119.5856402249,15,,obscured,true,,,California Brown Pelican,Pelecanus occidentalis californicus,Brown Pelican (California),Aves,123829
24287976,Sun Apr 28 2019 16:26:04 GMT-0700 (PDT),2019-04-28,2019-04-28 23:26:04 UTC,Pacific Time (US & Canada),false,128357,samanthaddgreen,2019-05-01 15:59:58 UTC,2019-05-04 13:32:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24287976,https://static.inaturalist.org/photos/37559213/medium.jpg?1556726451,,"",,false,1,0,false,3,"Channel Islands National Park, Channel Islands, Santa Barbara County, UCNRS, US-CA, US",34.0315417564,-119.680544346,10,,obscured,true,,,Island Fox,Urocyon littoralis,Island Fox,Mammalia,42077
24350010,Sun Jul 15 2018 16:16:51 GMT-0700 (PDT),2018-07-15,2018-07-15 23:16:51 UTC,Pacific Time (US & Canada),,1702412,andycai,2019-05-02 05:18:08 UTC,2020-02-16 02:58:55 UTC,research,,https://www.inaturalist.org/observations/24350010,https://static.inaturalist.org/photos/37653493/medium.jpg?1556774294,,"",,false,1,0,false,3,"Santa Barbara County, US-CA, US",34.0532493831,-119.5851938609,6,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
24369244,Wed May 01 2019 11:52:28 GMT-0700 (PDT),2019-05-01,2019-05-01 18:52:28 UTC,Pacific Time (US & Canada),false,1444561,dannoci,2019-05-02 14:19:10 UTC,2019-05-02 14:42:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24369244,https://static.inaturalist.org/photos/37682261/medium.jpg?1556806781,,"",,false,1,0,false,3,"Channel Islands National Park, , CA, US",34.0499467115,-119.5745466609,826,,open,false,,,Brown Pelican,Pelecanus occidentalis,Brown Pelican,Aves,4328
24369288,Wed May 01 2019 16:31:21 GMT-0700 (PDT),2019-05-01,2019-05-01 23:31:21 UTC,Pacific Time (US & Canada),false,1444561,dannoci,2019-05-02 14:19:49 UTC,2019-05-03 15:48:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24369288,https://static.inaturalist.org/photos/37682343/medium.jpg?1556806823,,"",,false,1,0,false,3,"Pacific Ocean, , CA, US",34.041416762,-119.6357187529,3279,,open,false,,,Bultrug,Megaptera novaeangliae,Humpback Whale,Mammalia,41566
24396096,2014/11/05 5:44 AM PST,2014-11-05,2014-11-05 13:44:00 UTC,Pacific Time (US & Canada),false,1709781,scottmcollins,2019-05-02 20:51:13 UTC,2019-08-19 23:59:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24396096,https://static.inaturalist.org/photos/37721799/medium.jpg?1556830248,,"","",false,0,0,false,,"Santa Barbara Channel, United States",34.241944,-119.89,1793,,open,false,,,Long-beaked Common Dolphin,Delphinus capensis,Long-beaked Common Dolphin,Mammalia,41525
24438807,Tue Apr 30 2019 10:42:34 GMT-0700 (PDT),2019-04-30,2019-04-30 17:42:34 UTC,Pacific Time (US & Canada),false,1113207,redrovertracy,2019-05-03 13:32:43 UTC,2019-05-03 15:10:29 UTC,research,,https://www.inaturalist.org/observations/24438807,https://static.inaturalist.org/photos/37788734/medium.jpg?1556890365,,"",Note the chick beak in second photo,false,1,0,false,3,"Santa Barbara County, US-CA, US",34.3145149497,-119.4504547074,35,obscured,open,true,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
24530534,2019/04/29 2:47 PM PDT,2019-04-29,2019-04-29 21:47:00 UTC,Pacific Time (US & Canada),,130032,phill,2019-05-04 19:10:53 UTC,2020-02-16 02:58:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24530534,https://static.inaturalist.org/photos/37930562/medium.jpeg?1556996867,,"","I was concerned that I would't spot a island fox during my day trip to the island.  I saw lots of scat and narrow trails leading off into the tall grass while hiking, but no foxes.  I needn't have worried.  Just settle down at one of the picnic tables near the visitor center, take out your lunch and the foxes will find you.",false,1,0,false,,"Santa Barbara County, US-CA, US",34.1037161059,-119.495473145,8,,obscured,true,,,Santa Cruz Island Fox,Urocyon littoralis santacruzae,Santa Cruz Island Fox,Mammalia,145536
24537107,2019/04/29 11:17 AM PDT,2019-04-29,2019-04-29 18:17:00 UTC,Pacific Time (US & Canada),false,130032,phill,2019-05-04 20:40:26 UTC,2019-05-04 23:38:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24537107,https://static.inaturalist.org/photos/37940699/medium.jpeg?1557002231,,"","I only saw ravens on the island, no crows.  I live on the other side of the SB Channel and we only have crows around us but no ravens.",false,1,0,false,,"Santa Barbara County, CA, USA",34.0485657033,-119.5582729785,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
24623749,2019/05/04 12:32 PM PDT,2019-05-04,2019-05-04 19:32:00 UTC,Pacific Time (US & Canada),,398383,fhjoyce,2019-05-05 22:02:55 UTC,2019-05-30 20:04:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24623749,https://static.inaturalist.org/photos/38072772/medium.jpeg?1557093174,,"",,false,3,0,false,,Wyckoff Ledge ,34.018565,-120.389226,400,,,false,,,Painted greenling,Oxylebius pictus,Painted greenling,Actinopterygii,48452
24623751,2019/05/04 12:34 PM PDT,2019-05-04,2019-05-04 19:34:00 UTC,Pacific Time (US & Canada),,398383,fhjoyce,2019-05-05 22:02:56 UTC,2019-05-08 19:57:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24623751,https://static.inaturalist.org/photos/38072780/medium.jpeg?1557093180,,"",,false,1,0,false,,Wyckoff Ledge ,34.018565,-120.389226,400,,,false,,,Black-and-Yellow Rockfish,Sebastes chrysomelas,Black-and-Yellow Rockfish,Actinopterygii,64449
24624029,2019/05/04 11:27 AM PDT,2019-05-04,2019-05-04 18:27:00 UTC,Pacific Time (US & Canada),,398383,fhjoyce,2019-05-05 22:06:01 UTC,2019-05-05 23:10:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24624029,https://static.inaturalist.org/photos/38074295/medium.jpeg?1557093869,,"",,false,1,0,false,,Wyckoff Ledge ,34.018565,-120.389226,400,,,false,,,Blue Rockfish,Sebastes mystinus,Blue Rockfish,Actinopterygii,64471
24979536,2019/05/11 9:46 AM PDT,2019-05-11,2019-05-11 16:46:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:26:15 UTC,2019-05-12 13:54:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979536,https://static.inaturalist.org/photos/38647642/medium.jpeg?1557634941,,"",A bunch of scouting parties were in the area. This one was especially jumpy.,false,2,0,false,,,34.1948317521,-119.4180398384,2700,,open,false,,,Long-beaked Common Dolphin,Delphinus capensis,Long-beaked Common Dolphin,Mammalia,41525
24979636,2019/05/11 9:52 AM PDT,2019-05-11,2019-05-11 16:52:00 UTC,Pacific Time (US & Canada),,583493,tothemax,2019-05-12 04:28:53 UTC,2019-05-12 04:28:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24979636,https://static.inaturalist.org/photos/38647967/medium.jpeg?1557635197,,"",,false,0,0,false,,"Santa Barbara County, CA, USA",34.1117054375,-119.4451656943,977,,,false,,,Typical Cormorants and Shags,Phalacrocorax,Typical Cormorants and Shags,Aves,4263
24979637,2019/05/11 9:59 AM PDT,2019-05-11,2019-05-11 16:59:00 UTC,Pacific Time (US & Canada),true,583493,tothemax,2019-05-12 04:28:53 UTC,2019-05-12 04:30:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979637,https://static.inaturalist.org/photos/38647974/medium.jpeg?1557635201,,"",,false,1,0,false,,,34.1114861894,-119.4464531533,667,,open,false,,,Common Murre,Uria aalge,Common Murre,Aves,4519
24979638,2019/05/11 10:01 AM PDT,2019-05-11,2019-05-11 17:01:00 UTC,Pacific Time (US & Canada),true,583493,tothemax,2019-05-12 04:28:54 UTC,2019-08-15 11:21:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979638,https://static.inaturalist.org/photos/38647980/medium.jpeg?1557635206,,"",,false,1,0,false,,,34.1058009311,-119.4584694497,1095,,open,false,,,Red-necked Phalarope,Phalaropus lobatus,Red-necked Phalarope,Aves,3959
24979640,2019/05/11 10:01 AM PDT,2019-05-11,2019-05-11 17:01:00 UTC,Pacific Time (US & Canada),true,583493,tothemax,2019-05-12 04:28:56 UTC,2019-05-12 04:32:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979640,https://static.inaturalist.org/photos/38647987/medium.jpeg?1557635209,,"",,false,1,0,false,,,34.1032303449,-119.4685939327,1753,,open,false,,,Common Murre,Uria aalge,Common Murre,Aves,4519
24979641,2019/05/11 10:03 AM PDT,2019-05-11,2019-05-11 17:03:00 UTC,Pacific Time (US & Canada),true,583493,tothemax,2019-05-12 04:28:56 UTC,2019-09-03 22:47:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979641,https://static.inaturalist.org/photos/38647993/medium.jpeg?1557635214,,"",,false,2,0,false,,,34.1019772572,-119.4710495531,1098,,open,false,,,Common Guillemot,Uria aalge,Common Murre,Aves,4519
24979642,2019/05/11 10:07 AM PDT,2019-05-11,2019-05-11 17:07:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:28:56 UTC,2019-05-12 13:32:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979642,https://static.inaturalist.org/photos/38648000/medium.jpeg?1557635219,,"",,false,1,0,false,,,34.093127511,-119.4910752655,1146,,open,false,,,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
24979715,2019/05/11 10:08 AM PDT,2019-05-11,2019-05-11 17:08:00 UTC,Pacific Time (US & Canada),,583493,tothemax,2019-05-12 04:31:43 UTC,2019-05-12 04:31:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24979715,https://static.inaturalist.org/photos/38648205/medium.jpeg?1557635357,,"",,false,0,0,false,,"Santa Barbara County, CA, USA",34.0841861242,-119.4833804071,977,,,false,,,Typical Cormorants and Shags,Phalacrocorax,Typical Cormorants and Shags,Aves,4263
24979716,2019/05/11 10:09 AM PDT,2019-05-11,2019-05-11 17:09:00 UTC,Pacific Time (US & Canada),,583493,tothemax,2019-05-12 04:31:43 UTC,2019-09-03 22:47:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24979716,https://static.inaturalist.org/photos/38648217/medium.jpeg?1557635364,,"",,false,3,0,false,,"Santa Barbara County, US-CA, US",34.0565945348,-119.5100719837,865,,obscured,true,,,Synthliboramphus,Synthliboramphus,,Aves,4558
24979717,2019/05/11 10:09 AM PDT,2019-05-11,2019-05-11 17:09:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:31:43 UTC,2019-12-30 20:28:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979717,https://static.inaturalist.org/photos/38648219/medium.jpeg?1557635370,,"",,false,3,1,false,,"Santa Barbara County, US-CA, US",34.0865234618,-119.5455657446,1253,,obscured,true,,,Scripps's Murrelet,Synthliboramphus scrippsi,Scripps's Murrelet,Aves,199915
24979718,2019/05/11 10:10 AM PDT,2019-05-11,2019-05-11 17:10:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:31:45 UTC,2019-09-03 22:46:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979718,https://static.inaturalist.org/photos/38648225/medium.jpeg?1557635374,,"",,false,3,1,false,,"Santa Barbara County, US-CA, US",34.1898502716,-119.4250797897,1241,,obscured,true,,,Cassin's Auklet,Ptychoramphus aleuticus,Cassin's Auklet,Aves,4547
24979719,2019/05/11 10:10 AM PDT,2019-05-11,2019-05-11 17:10:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:31:46 UTC,2019-05-12 13:48:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979719,https://static.inaturalist.org/photos/38648230/medium.jpeg?1557635378,,"",,false,1,0,false,,"Santa Barbara County, US-CA, US",34.1859362967,-119.4108224083,513,,obscured,true,,,Sooty Shearwater,Ardenna grisea,Sooty Shearwater,Aves,502899
24979720,2019/05/11 10:11 AM PDT,2019-05-11,2019-05-11 17:11:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:31:46 UTC,2019-05-12 13:31:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979720,https://static.inaturalist.org/photos/38648236/medium.jpeg?1557635381,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",34.0627200862,-119.5258393532,639,,open,false,,,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
24979893,2019/05/11 10:11 AM PDT,2019-05-11,2019-05-11 17:11:00 UTC,Pacific Time (US & Canada),,583493,tothemax,2019-05-12 04:35:55 UTC,2019-09-03 22:46:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24979893,https://static.inaturalist.org/photos/38648395/medium.jpeg?1557635524,,"",,false,3,0,false,,"Santa Barbara County, US-CA, US",34.18752199,-119.451672648,893,,obscured,true,,,"Auks, Murres, Guillemots, and Puffins",Alcidae,"Auks, Murres, Guillemots, and Puffins",Aves,71295
24979894,2019/05/11 10:19 AM PDT,2019-05-11,2019-05-11 17:19:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:35:55 UTC,2019-05-12 13:30:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/24979894,https://static.inaturalist.org/photos/38648404/medium.jpeg?1557635529,,"",,false,0,0,false,,"Santa Barbara County, CA, USA",34.0591040221,-119.5273862444,581,,open,false,,,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
24979895,2019/05/11 10:32 AM PDT,2019-05-11,2019-05-11 17:32:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:35:55 UTC,2019-06-06 20:22:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979895,https://static.inaturalist.org/photos/38648409/medium.jpeg?1557635536,,"",,false,3,0,false,,"Santa Barbara County, CA, USA",34.0462517774,-119.5571509762,122,,open,false,,,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,Aves,4647
24979897,2019/05/11 10:43 AM PDT,2019-05-11,2019-05-11 17:43:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:35:58 UTC,2019-09-23 23:16:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979897,https://static.inaturalist.org/photos/38648417/medium.jpeg?1557635538,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0492737949,-119.556569938,8,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24979899,2019/05/11 10:51 AM PDT,2019-05-11,2019-05-11 17:51:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:35:58 UTC,2019-05-12 13:47:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979899,https://static.inaturalist.org/photos/38648430/medium.jpeg?1557635550,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",34.0481749713,-119.5595258413,8,,open,false,,,Pacific-slope Flycatcher,Empidonax difficilis,Pacific-slope Flycatcher,Aves,16598
24979952,2019/05/11 10:54 AM PDT,2019-05-11,2019-05-11 17:54:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:38 UTC,2020-02-16 02:49:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979952,https://static.inaturalist.org/photos/38648635/medium.jpeg?1557635783,,"",,false,1,0,false,,"Santa Barbara County, US-CA, US",34.1468864471,-119.5159538664,8,,obscured,true,,,Island Scrub-Jay,Aphelocoma insularis,Island Scrub-Jay,Aves,7845
24979953,2019/05/11 10:55 AM PDT,2019-05-11,2019-05-11 17:55:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:38 UTC,2019-05-12 04:42:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979953,https://static.inaturalist.org/photos/38648637/medium.jpeg?1557635787,,"",,false,1,0,false,,"Santa Barbara County, CA, USA",34.0486480497,-119.5630036991,21,,open,false,,,Spotted Towhee,Pipilo maculatus,Spotted Towhee,Aves,9420
24979954,2019/05/11 10:58 AM PDT,2019-05-11,2019-05-11 17:58:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:39 UTC,2019-09-26 19:02:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979954,https://static.inaturalist.org/photos/38648639/medium.jpeg?1557635790,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0495027183,-119.5630377548,2,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24979956,2019/05/11 11:02 AM PDT,2019-05-11,2019-05-11 18:02:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:41 UTC,2019-09-23 23:16:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979956,https://static.inaturalist.org/photos/38648644/medium.jpeg?1557635795,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0503578058,-119.5641626721,27,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24979957,2019/05/11 11:02 AM PDT,2019-05-11,2019-05-11 18:02:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:41 UTC,2019-09-23 22:04:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979957,https://static.inaturalist.org/photos/38648656/medium.jpeg?1557635801,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0505966634,-119.5645308883,17,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24979958,2019/05/11 11:04 AM PDT,2019-05-11,2019-05-11 18:04:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:38:42 UTC,2019-09-23 23:16:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24979958,https://static.inaturalist.org/photos/38648664/medium.jpeg?1557635807,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.0507770069,-119.564868684,17,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24980099,2019/05/11 11:06 AM PDT,2019-05-11,2019-05-11 18:06:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:43:07 UTC,2019-09-18 17:55:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24980099,https://static.inaturalist.org/photos/38648807/medium.jpeg?1557635965,,"",,false,2,0,false,,"Santa Barbara County, CA, USA",34.051159182,-119.5653537127,2,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
24980102,2019/05/11 11:07 AM PDT,2019-05-11,2019-05-11 18:07:00 UTC,Pacific Time (US & Canada),false,583493,tothemax,2019-05-12 04:43:09 UTC,2019-09-18 17:54:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24980102,https://static.inaturalist.org/photos/38648819/medium.jpeg?1557635979,,"",,false,3,0,false,,"Santa Barbara County, CA, USA",34.0512347406,-119.5652630748,2,,open,false,,,Common Side-blotched Lizard,Uta stansburiana,Common Side-blotched Lizard,Reptilia,36094
